cust_id,revenue_2018_2019
5lbi5xwbtyqgh7xj,180.71
ehaz33uslq7s2n2b,0.00
rwgfbduiyb42imfj,140.00
jso2rtpxv3sxngr5,0.00
w4dbnogojthwfrdh,0.00
hrc5e52p72tc4m5h,224.12
5g2dqih2mckongda,0.00
gvcgwn3o7zwejnaq,71.95
fr64c3frkc6torhg,0.00
3rrufnlvn4djcll3,0.00
lbl4dmthrucnmcyt,0.00
a42ca4owlaffbnwr,0.00
lzwywz56hqul2xew,0.00
t6qwxj6jrsgd6nxa,0.00
vuuxsmjnzr4epnfx,0.00
tm7a4lzxz2ydclnj,0.00
gwu3zf5pxqy6dptd,156.90
zqxb6og2qwnh4tg3,415.40
oms6srztuootrpsk,133.00
psciauu4mbliw5js,0.00
jgeopdmnn6yqwwjm,0.00
mahb3cu5w4l4vw4z,0.00
vhd7mmdmkxnklxb6,35.17
qcvih73u5jgam4ec,0.00
l7ufwjc532blou7w,316.61
56es7w7f33rk44cd,0.00
3eoyeuuovffood6e,237.45
644coyvesiic37k5,0.00
5bkl4udejgtwday3,0.00
alkh2z7zzqmlqbzn,0.00
gwijpx4we2vvrjw3,0.00
j2v5zi3k4y7cqahd,307.21
5bwla3njfobefnzc,312.10
gaku6jndyjh3jvp5,0.00
y7nufusbwbk6yyxk,0.00
ybonnrnzezkji4hn,508.85
jflxmahywtnx7d3b,69.95
k2ffb6g2ul3tj7m5,53.96
f3c2fmbqy3wjr6pt,0.00
hvflwaxldurrg7nl,162.00
wrv5apslz7gjozoy,143.90
n4fbbshk6pre7juk,328.29
ymewgj2jebhhnl5f,110.01
seyrseclymjpg7ob,0.00
jdsww34yvmfzipi3,0.00
ef3livxjt423rl6y,0.00
qhzfu3qti65bklmu,143.87
2e3bbijruv6o3opk,75.95
ncanthdzeaphquf3,0.00
qgdn5cl6dfhks7xy,0.00
3zssx3xq65eocfj4,0.00
vykhtyjgx6x23kwr,0.00
rflsdhdr43jzqjzq,0.00
biwqcki5jofxbz2j,0.00
7ifjwpcyzssyiu6a,510.64
iwlgoenvquix7646,0.00
pgt4xxqci3yjdv63,658.31
fqfwkb64qcl7fx7h,0.00
utoeu3nimjs4d7dw,0.00
dkjxyrgwbyrlo6pp,0.00
6uvsncs7ipjysvcs,0.00
vcn44hpbc7trlxl5,0.00
ua3eyiflcscmfjr2,71.90
2cgmqpu6weafxzit,145.90
5eisojtq7kqolm4m,0.00
nnnnzmszzi27vl2q,0.00
yznxxo5ey6rfsg7n,0.00
f7onuw2ccmbkpucy,0.00
uy35ehknxnxoxzwe,416.79
nwwyczfeg6u5wm4u,55.96
hpqhuklzoi6kjmcm,244.84
fqzorsqyyp3vw3ko,0.00
mlwchu4c6shtmuua,77.95
pphm4vejqumh2qsw,0.00
7iaxvuj23qhndfrw,39.95
rbioa5ngfo5ytre2,603.14
msdbh5bz44zwhdgg,0.00
3gi47tslxdjadvc2,0.00
jybmryxgynayzanp,248.29
pm26a3ynul3nebp3,483.03
3j7kzqj6zb6pwlxf,68.35
qnz4azwhgndpx3m6,414.96
joay2pqt3kwnhft7,108.89
7mfik3ebp4plgtva,47.98
c7nwcg7n4jczwqyp,71.94
5iftc5iifggvqpau,528.96
e3oyaks7fzmwchox,0.00
c3yu4v37xhau6men,65.96
l3nd5p2outbrabro,714.55
rd2wvmw4ysrq7zw3,165.56
ineojgd2mittxvld,54.00
46haq5ikxpqz5gkr,0.00
l5dx4se5pdtpfzei,0.00
guwr3y6ll5l66huw,0.00
57e2okyf4rcj2yg6,573.70
yvbfgc6yvnspae53,37.98
x5ghxxeqdf6diine,49.95
tmr3myasubddhsnq,0.00
6w7wkbrpzrnt7fme,352.92
os5zpji3zqdhy4vb,374.60
twj54cxyke6uczfv,126.00
4mii3aduqlmfh4nx,0.00
e3djyi6u5j5ckmel,262.67
elrgxfy636vxxbco,0.00
jhsuvagrc3surwwp,126.00
pcljid2e2ejgsjzi,81.84
c7tfs2ilbsrstu56,65.95
mgvi3ducsqirvnse,229.72
3o7nxlu77xsq45i5,393.55
czcaimwqit3moniu,0.00
vss37fyy7awqbcng,431.73
3eycds4jpdwwef44,0.00
qtccupmkhzzx5awh,639.92
4ujiik2u2ezpp2ww,194.43
obxwx6vvypbfykyg,0.00
l5kaudlo4rwziyd4,253.63
3vuman2t4t2lswth,0.00
u5dm266pxyvu6w6d,0.00
akznmivpbru64lm3,0.00
zr33z7sqky74udgf,0.00
xfmbdwcl7mthcth5,0.00
7n4s5wkp6onbpye6,0.00
5mu4zdthh626x25b,0.00
zg7iqqyf4bbifywb,0.00
564igth2a42hmge6,89.95
oenhamewxjtwvtr2,0.00
5fyxu2a4x4uzzphg,590.79
ps7ldgfenv3l53pc,627.18
ba7plmmvd3melmh2,0.00
opzmandhvv7gu3xt,264.93
flf5ao3upz3atdmk,0.00
r2coall2qko2m4lq,44.95
l72eh7nthpory3zf,0.00
5f6ymtmhsvnqtfxn,291.82
j6gshuw3lop42mgx,0.00
o2d7yktdzhppskcj,193.42
jis6gn7panziq27k,0.00
m5czswyi5coi6e2i,150.33
cr67fqu5qf2j67vw,395.27
hfzyy5qtoi2zsfdp,0.00
pukn6tsyqzoelntj,260.63
wupqi32a6wil7lm4,25.99
agb3qztp4e3na7gs,0.00
llgofijvcj2vstuu,0.00
qzdbqa2chj4yjm6w,62.95
q67jwkjstwplsbus,0.00
mngtcbcou6hzzwsf,257.82
2dkd423gptsxkcm2,68.95
7mbyojorfrwki3tx,0.00
2bly34ozk7mf4hin,182.25
jh5xhlgqf4ew4cuu,414.32
3cgaqwmjflcl3ssz,396.79
nhbrqqqn4enzy4ap,31.50
v5e23uxx3hchscqg,0.00
irlmcx2n7wiziryc,207.76
p3oxvyihpozu4o6r,226.91
d5b3bh7jf5muoazi,196.57
hukqbyzyr4cccdy6,0.00
lflptmdfznkbn5hw,793.21
fsautu2kuaqp3xmd,240.87
aepvs67r25fozs2n,0.00
q33phdrtstkhazoy,0.00
nos4nzr3taxnjskf,0.00
lupb3mplmpai6guh,296.97
4rs22um427bme3t2,270.26
qbgnog5uzgaq7hh5,0.00
kyl7zfjgvfkrtvy6,0.00
qscfatuy4ewehea5,340.67
6xoiqtvh4iv64vp7,0.00
upsvcwzzswdidh2v,388.96
44lwvzjo6fvkyxso,0.00
vqbwejpuil4hgeax,197.48
ys657lwhfhhrzpx5,0.00
qnowni2y2c2hzzqj,0.00
dsgape5psevh6loy,202.31
v6nuz33nhxs57jgx,145.00
cburaj2bzj2h2pf7,41.97
3rlr4tkhn22llas2,401.38
4jmhn2kxhiu5oly7,29.95
jlzwt3xule7qbk3w,0.00
olsaffzamjlx6iqa,108.00
7qrvndkh6wvnz6qr,180.40
3d5ekb3prj7vnkus,56.67
vikmdfkowdqse5rd,251.33
l6yvq3n5ujyil75h,424.11
pboceos3kje5hqr6,443.82
nkm32ylbpjxszops,0.00
cgqwzri3u6c7kquq,0.00
xoorjcttamemek56,134.41
sbbxkepfzdxgbfze,0.00
kezgfqocxlrva7s2,39.95
4rttf53wfpv7gm3f,0.00
4nqh76k6ejlvq4zm,0.00
d3x62ydwma3xjnjd,44.95
b6ubstqhg7xpnxva,0.00
gvhadzx7rpldz7vr,149.45
ng7gqisd5xyeiywk,0.00
nngq67urtlecfaos,580.63
d7yhkjrtq3g5ysdy,0.00
dkegmz4tfl5gn3gr,0.00
tbvdcwd34lecmswx,300.67
4zocbvoxv3pm6o5w,0.00
7wf6oksonbisyist,111.42
nzt2yjecs5a6heog,0.00
3xouhffqpg42gjt3,0.00
lu6izh7se6dtnbi2,153.00
ezziecixprkjy3df,0.00
3ijwblqh4p4zm647,0.00
h5b7nwighocwzydm,126.39
hpkas3xaudaqd2a7,54.69
kirae4odvuly4eze,0.00
icgddamhefs4g2fg,0.00
zdb6my4hgdbiotsp,0.00
fnwtvyv7z4c7n2he,0.00
z7niaigifa37gm6n,1048.91
nuh6udwzgp6yq5rk,0.00
c2eja2syza5fp25c,219.00
upfttyttesembayv,59.35
xv465b4jskdhca7p,0.00
psamerjuvu27icwa,0.00
rksxcrujo5k36ul4,348.90
mfrrsocws65wmiiw,113.41
5yosfxihlphdvxww,186.55
3wc5xry3hfmpwp3x,204.81
mi47oetwvi6frz75,838.84
necxizh35amsfwta,0.00
jvyqyw4dngkajvnv,71.95
slinritdgoibx45c,294.30
acxmmqsklxqvwgtx,0.00
jesl3au73dwjpmnl,315.45
kjmeiolmj5cco7ol,32.98
5gmwb7uf5enon3qt,0.00
qgimbilmkz2s3zne,0.00
htjoy5r7j3vmtp3z,335.76
z37f2s6ymtbeayql,0.00
jnxrcoymdnkdna5f,0.00
vcdvjifyo5leill6,211.43
rx3dcvpii7zvkg5a,85.95
2cjpdxt254utdyck,0.00
afqnnodyekqgqrck,0.00
6dg7kicfhhvyz4wt,0.00
r4wbiaahn6wuybil,0.00
ekocsc5sjcf3ror3,0.00
4ph6xgjyyqiciedq,41.97
ooqyzcnfyih7hhc2,65.95
fcbxq33twtd4vn4g,0.00
wolts6vxeq7yb7em,155.85
zyf5hpkke6joysud,105.00
7hkqvpdpnsevagua,0.00
ei6h2572eyvindss,0.00
hbcfc5vddooprh4v,0.00
b7fki425vafftb3j,0.00
ya5ks6br3nq4oaen,0.00
iw3smvv4dzlg4ccy,0.00
zsefnwpzc26y6le3,326.97
k55gzih7rlmturzs,0.00
u4wazoe2k6vget2r,99.95
kofbczbkf5s3zvz5,91.70
sqz7yrynqaqc2plb,0.00
c6wcyisq7ka5k53c,74.96
7hp3e3sh6sfvyfpt,0.00
ipc73gqngkfnlcuo,0.00
kljrb7ppszeqo53m,0.00
vblytpu4rp4d6tbn,0.00
ntss4o3lfocyfdly,0.00
di2fvazrjg4s35ea,535.85
j3wtxsuhnyfc6gwo,219.85
64pzxvunncvhax3i,0.00
xayelbixoirsu7xz,0.00
vbonbymqvnr7eqs7,0.00
ojcamizzcbrdai5d,0.00
ce6njmm25o354eyt,0.00
526zdl3vt4jdrn2g,0.00
2tus3pwtjawmg4fb,85.95
6tbk4icf56wy527m,92.07
rmgshpj7kadojdti,0.00
ca34fec4etgejdpb,0.00
iz2g4divzjwsemib,0.00
kn235tql5orevv7j,0.00
rnkyphrdt3t6gayl,0.00
c7g3eoljsgm52you,0.00
zujw434z6aoggfhg,141.91
mzxgvp6yz7pbh4lc,205.66
dqsanhjed67yszdi,0.00
ibzf4ehnyiv4xmjy,0.00
juorjtc367ii4vcb,0.00
abhcuedbtd5cu232,0.00
2funackvokkh63jv,367.34
xhfxjozpa2r3av7e,0.00
6fqj55mucnj6wiqm,0.00
x3ew64pzpjz3ruxq,0.00
zu56safoqw7d5mjt,232.00
cferbmosxvrz3fl2,71.95
ihxw3ifewfomn2f5,48.97
vrvod72qymfurnnz,0.00
25mfjsekt2vqbjh5,0.00
xhfc6424qscxdldx,0.00
au4ljtktnns75q5g,0.00
zhl3675rkj4vjuin,49.95
fbjsfkr4wkhwez72,0.00
tjcdjwaqdjw36kf7,0.00
46jub4joujr7hs5q,0.00
ehnrmzo3v4gw7ufu,109.90
avzglltqtzn7zpum,0.00
rphbbj52wlrzzldb,0.00
bjymuoftk2kfzfbq,0.00
xhljzplgpkv7p6ay,29.95
6hw2jw5kysdmw6bv,0.00
snmnedorhrw5wsyo,0.00
iba36np76iwhrimy,0.00
6oo75ds4sf6xpoew,0.00
2eqbgjdxl3ttvv3b,137.30
4omyhgtknzg7ukna,0.00
6bo2nzc2yhpua2kf,0.00
uylc745xdlv4cw6z,0.00
zaw5iidracjp7att,0.00
rqcbzbmxolxmo4fy,0.00
c27yu2xdshs6yzc3,0.00
vabboqnfwl5umcuk,0.00
gnmgg35ceb5iduvp,118.13
inmeouijf55sbqxp,0.00
6uhha54d6tgvfso3,0.00
7nzeprs5qwix6q5s,0.00
svz57fdwa4thv3ja,0.00
z7mx5ymsouf7hmst,0.00
a4ybzly5il2w2on7,0.00
szt7o5mgwvjem5q3,0.00
ejtojwiacey6sbs5,265.00
bpzjwiszp5unnt3e,0.00
muwz3ub4lha6juxa,0.00
e5aum7owotrnlb6s,334.91
qfo4rfrwt4zgigrv,0.00
qf6qsohldoucpgwb,94.50
xjz73imixs43kwca,0.00
ldk7xj5egfgaximp,544.15
6cse5yjznedelvc2,0.00
63sp7xjwceytsys5,0.00
hfo2fp6rg2t6onyt,0.00
iy47ssiessvb6e4i,0.00
wvohv4nk7tikhsp3,0.00
ooedxwsmrirv4gsw,0.00
bzgxilpwc4k4m2u4,72.00
q6dh4n5ruv5pqvim,0.00
7dyjjcovqwcp3eca,189.36
ywzajnplwttibezo,44.00
zskjym63amexhhzz,35.97
o7hhoq74oxqm3wkd,0.00
s4d5lmizjmj5koev,0.00
ldyxlrwmoqmgper7,709.87
pasro2ikbyo2tcnc,0.00
zqwnn3wbnkzoyhkb,0.00
gdkksutsi2s6rh42,0.00
imkdmi67dnkkp6b2,0.00
tjvjfv5wv755ijo3,0.00
tec4c3lqhnjpbhzm,0.00
qmtclnwd4rswp6yq,35.00
tf7iwp3dbbiq67xr,0.00
zxwcjvzvhexp7kak,0.00
qbwfcozmqigsqiqy,0.00
hnhrxnxukbugez4q,379.25
xstftdawbxp6zm6z,0.00
6megabadxt3byqlo,0.00
2nxya3wx6z6xe4xh,0.00
bqdg4m6zx5qdsvx5,140.00
ww6pqi75ggc7fogd,222.77
35ledny32dwhns5l,171.00
vdgza4yi4tvetwf3,19.95
anbkd4whso3htnn7,0.00
d46qimrvdpigtawr,0.00
vqjoqdm4z3f7ly35,41.97
urktsgv2bo42ynkj,0.00
dl447cdy22xgpu2d,0.00
qqzdpakyaosr6knx,0.00
x3ztulcyfwobauaf,0.00
2qwklk32ked4k6cs,0.00
qgczl5ko7uyvjpfk,0.00
jum2xlb35syudtma,36.00
gaeczvhmi5p4wlj2,566.46
fyqbawgil7tpqykf,0.00
eu5a42afr2vpcnhv,89.90
rs7gqjpenryozwa4,436.00
kuhjnpm7bsuyd2wl,0.00
upovqg5c3zvx5dzz,0.00
aj2dnjisr4wtkjn6,0.00
2f3exikair7nzad7,0.00
dvaycmvkmaytgayi,0.00
xt3ogsek3tamhn55,0.00
sapnu3vnr5k6ros2,0.00
7snh6d7s54reb2wg,0.00
3kedplwnso7oktb6,0.00
6ker7s4le5ehd6mr,256.24
utnhotw5q453g223,157.30
yyo2qyxtl4gntckw,0.00
pke2xi6kt72h4rvx,546.17
xfqqin35xp4yna4f,0.00
cpqa4mwj4bicu2cu,0.00
fo2w3ncperiikkt7,0.00
syudhyra3tcozzmm,0.00
ubbwl2hwtvwobtf5,295.00
gan6byssb24gjrki,0.00
izr5ajkwyr3234ti,0.00
nixqbfd4epjjmfwv,0.00
5xvotvbz2hst36lf,0.00
bmuemnohlbdgqjrc,0.00
bjxltrqmwembb5vy,0.00
4dbz4nldusy6ml6n,0.00
irxu7sbbqsmef43k,0.00
36ukybl5bcvd66wg,43.95
la5t2eblmdgk77ts,0.00
jsn77tsk2lkchxl7,0.00
cyw7pfrm3iwmklrw,239.28
ofzep7iogclcqq7k,41.35
sresumgnmfm6e6zy,0.00
sjryzlbmgx54e7ta,0.00
nulgmtrjar3ynecn,0.00
sslojas5e2x7dk25,141.97
6zydov3mfba32z24,0.00
4csky5xpzm42fnum,0.00
keecvbybwgb7yj7s,59.95
c4evw66caadnica7,0.00
66iz3lncfb7j2n6n,0.00
prahjzdi3372aaqr,270.45
ncwqyg24mol7xu7x,396.88
vdrrjlemcsbjjk6k,0.00
ohrlttsgotyhp56x,0.00
5wneyqej77cbzswv,50.36
5oqqrvzfuxdxe4db,170.41
blkxoy3iyu325d4q,572.49
jfy6gu2v6xkwgbt6,203.75
7wslanluoq44q2lh,0.00
es4kjowpgzuvu7yk,0.00
hcof5aokmwvxxdmk,384.97
u3udeeowwrlsbl62,0.00
fkqz7rsx4oswycoj,0.00
awvcjslklyzvkdus,179.00
2y65ptmmhxp26xjg,0.00
2xz2qov4wfs3bem3,0.00
d4wjm4nm5owrbxbb,0.00
epqqox6iadbfgglk,142.10
kdbg7ctsinhxynk5,59.35
tclarhsqlcnmzsde,224.33
zx3ixzirqxagk7bn,197.87
2qhby7qbzdxkhmua,94.50
q6aqoykkcetlns3b,276.91
zacymlba3w7pfecp,0.00
ifpcg4eliajdb4qo,262.90
lk7vqhtqyxbxbv4p,0.00
3cqpfspby3je2e6s,277.90
lova6dgl7q7dqzj3,0.00
xlvtjxxoourfor6d,245.20
nf6wxbdnlcksnixk,360.90
qslapscsx7un3aem,0.00
5gfp5yzabzikutn7,499.54
ipcylfiycxkskpzq,0.00
iipn3filz2mtb53e,0.00
2aof65x33lpsfb5l,55.95
i3naml32gs2tmrnv,36.95
g4nqyslddpaoyslg,0.00
6kqsu4eyqmrxdhtt,0.00
dvaibi3a2fzgonlj,114.41
iglt7s26hksvddy4,249.50
hbhba7humah2shf4,0.00
qvphebh4rei3dzob,1024.92
bfgof6qbz3tytrgn,0.00
rw4jlei462mr7rrv,173.43
v3jrxbrwddkxh5zz,502.59
6ayxcmu6wm5dovz6,0.00
4jetfizeyefewlul,0.00
kefbf6a6xnob67to,0.00
by22oh4tyx4v4yyj,630.81
gyk2dg2oxwxdnkgo,69.95
tzqjg4gfhxdiwzsi,658.10
76zmwbm4e73puryw,143.94
lyfurfg5folcjcnx,0.00
rcpsk25vpchyjn2l,50.35
fgr6owe3bd7zgycz,84.00
lklifhergw4ydlhe,183.08
4bnuii5lzpkpxln4,197.85
qtztrlekimph2tpr,89.95
qgypq4i4oirytaqc,47.27
vllnjet45lvfvfu7,0.00
qkb2mmqxwoyu7khv,354.95
3wcfml2btmfv2ozh,0.00
v4wrxmhs5ljhidra,0.00
m6yvicrghqntppez,365.65
bijjm3old3yyqtnb,0.00
sy2ellojrs4mlkdw,0.00
5eeomxvt2iiaftrq,91.00
iidcjqklaoehzhob,254.90
z7kff6kvs4dhozu5,185.50
chldkzkmgrusdfvr,0.00
bgddate2tqyfsbyo,0.00
gyxzuqfg33neh5vx,144.74
pqyecdh2o2gzpbap,0.00
arb6xbr7vgyq6vao,0.00
6y5yfkr7nhe7ml3y,55.97
dqoxvyshccr4rbxy,0.00
cuizx7fsqn6jy2fo,0.00
wqcv2v4urvh7dy66,0.00
6ba6dqsgfumzgwgh,0.00
nhlplsejnpp3jyao,351.27
mohjwom3ljovnxer,0.00
zidgmcb74l4wrn5g,0.00
gkayywxk5nodjdiv,181.95
e6jccftvxawv7ou7,0.00
kejtrv23iwepdzbf,0.00
rdyk4m7kgmitqu5t,0.00
zf7xnzzoeipf6rjk,0.00
qgfo5dbmawbtowih,486.76
qh4u3gda7hzv5mwg,0.00
zww5c3lnqlfvfou4,340.50
jgtxtg2asqplbpf5,678.10
ajjjjjs326puvkz3,0.00
gs3ycrkp4dt4ibmm,213.51
kwx3n5rviexyqard,0.00
xlhc6673arzbq7z7,0.00
wrnmtf4j4jar3euc,0.00
5d6ohqxevuryzklw,0.00
5rwoawnuwk2xs72u,0.00
c65pynodqprve7lk,0.00
7gyg4g5ncoxsvs4q,0.00
gmgng4xrcdmerqix,0.00
mrruicm6uprrw4fh,0.00
4zd3bygw5wu7xroi,119.92
otqezcq5c5nivnvo,125.91
3szbtwq5vpnvy6jx,128.48
7eeaikbjgxrqsx44,137.25
7hb5jvoqwcah33nv,0.00
fzejcejykamz653v,0.00
v7ueed6avbkf4bte,143.37
m6s5ewkpwey2ovv7,0.00
iml7j4gbddzh362b,0.00
hawslghea37nmirf,534.73
3g5tjim34fopf5u7,289.81
ynqz7fcqinltdcn7,472.93
sl75u7hqm3ihu2uu,0.00
3y5mdfcsoa2y55u2,0.00
nb2loz5rpxt4gac7,49.95
qvgoepifqpedjmb3,0.00
pau5taxhmo4jcwai,59.95
cjqdj7yunlk6s2i3,0.00
pnaji7yd5kopea5u,151.86
fwtvz3ghcaiznjwo,0.00
fl7ognq6uuprqzww,26.95
f3zoofr5tqcwuozz,0.00
bi4t2g5ophekkgwu,877.46
pgifjrupp2hegshj,986.02
cqwaox2dwcjhxlzx,189.85
k6jvl2dkozicegmi,0.00
ctqbbfy3imkeqb2u,45.95
4ujcme6lvtkecrj4,0.00
oefiwoy45yw5rgxf,0.00
gm6jcm7eq7xgjz2s,0.00
ov4vupx5tlygjavz,0.00
ggrsturdjbj4vkyi,36.27
pf5kyhmc42lsyzys,234.20
55uaiueu6ieasqez,143.47
wpowcfyeonhe63ht,94.90
r5tuuzhbnnskmupg,0.00
yz6qwgq2jyma7ebi,0.00
megnwqhgcc7vdcbw,79.29
ncqzsvcbbjvsxhy6,0.00
bsepkvoaqndtkzhk,0.00
awg6ly2bdfl7jj73,0.00
clz7ye4iqt6zonha,0.00
hvikud3vov3h4vsi,191.95
eiw6nfnzebxhy7z3,0.00
t3meo7esxauq6gcf,210.50
smwytkbuq34avlrx,236.46
ynt6ziesyn6y5w6y,0.00
la6dsooa4k2kgm77,119.91
tbad3hcp7p4rr4w2,155.30
zodx2s22y3vegevo,155.50
grmxib2tpvpfxrfq,503.88
t75bfffuuz2tz3p4,0.00
27wui64qcs6usq3d,0.00
h546ktif3d6j2wdz,0.00
bwfwyfklfixxxgsu,0.00
dhituc6jmjhjlave,0.00
sssekqsdpdzofljz,1002.19
7zjprvit4ih6wty2,139.85
tro4ujdg46v7cbat,652.38
uwgsk7ofmd6ia2am,105.00
crk42pwtkxfd7vid,0.00
yueuqleg7obra2nx,176.20
u73b4xwnlfjyzq4j,0.00
svkpy5vimczuykqw,0.00
chy4337jit3ebqa2,0.00
ne3oi6xgfyb3a3oa,0.00
tk66hgecz5q3iwjv,132.10
7po2hyrm62dczzzt,220.32
h2rzey3olnvoz2iw,0.00
orcmcuk3kkhoqz2w,252.91
ivryijjvpdye32vb,471.50
xgczaukxua6y7tgw,0.00
j7aiodmvcj6ut52b,364.92
zfpfx3kieo5ua6vo,0.00
askfrpjfik2stkuu,217.00
3ortuhhqlrsevxru,0.00
rw7hrbn5wp3jec5n,0.00
7xmrnr5dqdwly5b7,152.85
7x2qiobqzszwbosv,720.98
xungcx2nbtm7yo2o,39.95
wmts4fimncu3mrc3,0.00
4y3hgzh6kxcnz45p,53.95
jbqezawzlknqv6lj,0.00
efrzp6h5tqahbjo6,0.00
vkxxdbvz6ybkjgp2,122.23
ehwb52xfldsihfvq,0.00
jq2rxikebdfqd6lu,0.00
m3nkly4hwvklsdp3,208.57
xsw3nsd72d673dym,0.00
dsklzfbhg4numbzh,0.00
5vq5o55b2o47rfrh,0.00
o4sdb732a4tzs2qu,39.57
zg24akerxwlhn6z5,0.00
cmcwrhuiqn5sndg4,0.00
bnedqqcncklaxuaf,0.00
qtyuwldol6zzb6ce,0.00
y776jnvxbarejhmk,0.00
nhxexsk7o3cxlycq,167.90
v26gvklstuigapsv,151.90
ldzsp4ssa63uc47f,351.90
adgzxbwai5532pdt,0.00
cj35bb7un2f6c72b,113.34
o3wndl25vruxfs65,26.96
rsjvgcopakbfdrez,0.00
23k2fzjevkddpnin,0.00
frkjp2ld3a3nxkfa,0.00
bawwxbj2aivjycny,242.82
akrb7rren4dpjgux,0.00
gkkdhx5tfr6xrbvh,0.00
r3ocyn2lygpe6geb,0.00
eztdyx72yjrwilye,449.73
6u6r5zleth7edk77,0.00
vcdikor4h6z6xzst,135.90
3643olwyorkq4reg,26.85
6tvlxlek5vcwarqr,148.32
ptlat2h3xrq6fffe,0.00
mqva66cm6yk3h5sn,52.97
243egxkpl2bytcoa,387.31
zey34bluwq3dqlrz,0.00
ttiknaovueyy7bqf,0.00
7nklwi6oea26mb4p,101.50
fozywe7a3uroo3ad,0.00
6gstvzxju63yxr6j,125.90
mt4ocpe2bmrm3qoy,0.00
q77ls2u5ed7w2sjt,0.00
zne4u5gikdqs3m6b,0.00
c3kontccqukj24nc,0.00
bmeeo6gqujheuzgy,0.00
qbymdgzgo3js5mdz,345.00
zh2dkvdq2ri4xqet,198.85
silto5oxtpyhdm7h,0.00
zs5cfwxs2gryf5nv,247.98
kg5slk23xfzx4abr,192.30
y6l7k6n32f6xxxdx,0.00
6uftdooierdjmj2j,43.18
ldtdchiqabxaaik4,0.00
bzpughapb5cguoif,0.00
ewuowu7pqirbcnvq,0.00
3ujeyckrlsfo42zy,177.57
7jf6qvmmefefrzai,96.04
i7e4adpvjl2dc3x4,0.00
5z5vft4jimzbxx56,53.95
nnccw25fqv6mcnph,0.00
jyaksgcswpjmlhgc,782.58
qmnj7reqsiaw4kxg,120.00
3oziywd6buwo7ztx,51.75
r6f6ojillxf7ajfs,83.91
dyjzsgpjz4mmdnj4,0.00
5desubtxnbqikkn7,0.00
qa7a2rlkximkkx3h,0.00
dmzwnvts5nn62rgv,125.64
eyr7fgocy2746cri,0.00
vyui256b4lb6ihks,0.00
lca4qzkuc7xgflbv,79.40
muqv5yhbnybsebsk,0.00
zpagn4iqr5g77idr,0.00
6n2s3sm4byjreynn,59.95
2gkj5i45daxw2noc,610.57
u3vidsli2syb7p5w,80.95
obyd7jjjy63dper7,140.30
nw6kcqi5tpohuytt,0.00
hfq5hnsljdl7dbeh,0.00
6q352l2zxg2qb42a,0.00
z67ea3unypnjrbtb,0.00
a2x3bot2qj66jqbt,338.10
ts4xtipqhcicqxrr,86.33
ssmy6imhfx6eceox,90.30
tphegm5docegsurc,206.36
eq73avy25ld43gie,0.00
7gz7jxv5zt7ashaa,80.50
rpsrqjfdjejrt5nu,0.00
mnrurhpouietj6mb,0.00
z5tv2b77dra4c33q,0.00
ioc5mlan5726b7p2,0.00
fjxut4zsbawf6d4z,0.00
kuj27xlf4p6aswou,0.00
er526hqdadd2tap7,0.00
sjxrt5xg463bzox6,640.70
5wut4nt6qoezcptl,60.74
ve7s2vprxyjsotoz,0.00
mhbf6x5xj6c2uanz,0.00
7okqmmtgfwkwgrw3,232.00
gh537aullnzdf4ik,167.82
x3wg74uznrohuhjr,715.75
yfa6uvsppgioy6be,69.95
ka44ohpznkaxdz65,0.00
apzzmfhpntx2tjvt,261.95
joisx6ouziaagyhx,0.00
3jap4mrxlnsakrw5,0.00
yeasgunhujzxhjr2,0.00
63kb2tglnicwizcr,0.00
4f24oj3juuzmrtnm,255.70
nbnktievvilrx6w5,189.63
cw7hnb4d3cvzxy5n,116.97
yhfwo6s577aed6wk,0.00
gngccqknfqe6uqy2,112.50
qskbbfp2uzzst4yh,219.85
gpyuxng4dsti2hiy,0.00
mdjhs2p6oavbtf7n,216.00
mz2ybqhrk7a2tzkf,59.35
hgli4gg2olknrt33,106.12
tnfmrtlhtyejmef2,0.00
tqdth4rq27cdqncw,218.86
emmilqzzczccr5xe,0.00
3els555ux3mmcntq,70.13
3sd3w3wqlpqld3dg,27.57
j576lamg3lr5yluh,177.20
2tnfdhvvknn5fscg,0.00
r7kb42f44xuuxksf,0.00
3iwqp5c7btlpvkha,0.00
w7zg6ighqkhymihx,0.00
xmiccbgkaikwzeqc,0.00
54s2lpa47kovybk7,0.00
74ybe4yoj6pcv7se,178.15
ngxrvdzkie4dh3jd,0.00
lf43xco5mjxjd7vo,0.00
i47ka6z3ay7zgrsv,0.00
ql7ytp3wal4dtqqx,0.00
qm7pg4az3y4guebv,163.81
5b5pz6etdqrrcnfi,34.98
wet2samrjrj7vzz7,1048.98
jlxi7xo4fz525km7,135.00
lsgv7lknfujlceaq,0.00
wbr2iwfe7lxeevbx,0.00
i5ioel2c3opou5au,95.98
km7huu7yv2jka2sa,0.00
okico4ayxt7fite3,0.00
z5yw34xyuhgo675x,122.20
el7vt5wzz72szh7o,217.70
lllq556ommhgr4md,0.00
unqhauwvjkhknbad,0.00
6fueiz3isordmwue,285.14
jt5z74jwy7qm4vds,136.26
ksvy2kz2l3oz7gar,122.74
pnszf4dhybu6iusa,0.00
shmcockdtwcuppkf,301.95
cnygcofrsmwv5c6j,0.00
